timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];speed estimate [deg/s];speed estimate hall [deg/s];acc estimate [deg/s^2];acc estimate hall [deg/s^2];hall_voltage [V];est angle hall [deg];filtered hall speed [deg/s];filtered hall acc [deg/s^2];cutoff freq [Hz];stiffness [N.m/deg];damping [N.m/deg];rest position [deg];ref_pos [deg];k_p;k_i;k_d;set PID 0/1;start dry test 0/1;friction torque [N.m];Dry friction compensation;Viscous friction compensation;Gravity compensation;Virtual wall;Virtual wall automatic;Wall stiffness [N.m/deg];Wall damping [N.m/deg/s];zero_cross_count;Wall filter [Hz];set EMG torque;set EMG position;EMG value [V];Filtered EMG value [V];EMG time threshold [us];EMG diff [V];EMG min [V];EMG max [V];EMG offset [V];EMG window;EMG mean [V];EMG precise;EMG hold active;EMG hold value [V];EMG hold thres [V];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
184.5466;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.349816918;1.322140932;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007657261449;0;0;0;0.001000000047;1;0;0;0
184.5473;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.299755812;1.321715474;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007672976935;0;0;0;0.001000000047;1;0;0;0
184.54835;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.303418875;1.322300076;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007697740803;0;0;0;0.001000000047;1;0;0;0
184.5494;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.346764445;1.32410872;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007709929487;0;0;0;0.001000000047;1;0;0;0
184.55045;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.295482397;1.323869944;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007698793197;0;0;0;0.001000000047;1;0;0;0
184.5515;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.348595858;1.32357955;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007670419873;0;0;0;0.001000000047;1;0;0;0
184.55255;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.36202693;1.326407671;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007639386458;0;0;0;0.001000000047;1;0;0;0
184.5536;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.371184468;1.329080462;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007610992179;0;0;0;0.001000000047;1;0;0;0
184.5543;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.318070889;1.326840997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007597060758;0;0;0;0.001000000047;1;0;0;0
184.55535;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.314407825;1.328893423;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007589377929;0;0;0;0.001000000047;1;0;0;0
184.5564;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.327228427;1.331155539;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007587783039;0;0;0;0.001000000047;1;0;0;0
184.55745;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.34065938;1.332982063;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007592990296;0;0;0;0.001000000047;1;0;0;0
184.5585;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.342490911;1.332017899;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007621552795;0;0;0;0.001000000047;1;0;0;0
184.55955;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.344932914;1.332545757;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007674268563;0;0;0;0.001000000047;1;0;0;0
184.56025;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.326617956;1.33256948;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007710143691;0;0;0;0.001000000047;1;0;0;0
184.5613;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.258241892;1.330306888;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007758230204;0;0;0;0.001000000047;1;0;0;0
184.56235;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.297313929;1.329601765;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007819115417;0;0;0;0.001000000047;1;0;0;0
184.5634;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.229548216;1.326417446;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007899550255;0;0;0;0.001000000047;1;0;0;0
184.56445;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.316849947;1.325879812;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0007996021886;0;0;0;0.001000000047;1;0;0;0
184.5655;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.326007366;1.326248884;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008078688406;0;0;0;0.001000000047;1;0;0;0
184.56655;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.336385965;1.325535297;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008162052836;0;0;0;0.001000000047;1;0;0;0
184.56725;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.314407825;1.322401285;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008210321539;0;0;0;0.001000000047;1;0;0;0
184.5683;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.325396895;1.323907256;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008275487926;0;0;0;0.001000000047;1;0;0;0
184.56935;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.310134411;1.323958158;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008336731698;0;0;0;0.001000000047;1;0;0;0
184.5704;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.312576413;1.324647784;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008390201838;0;0;0;0.001000000047;1;0;0;0
184.57145;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.34065938;1.326349139;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008425062988;0;0;0;0.001000000047;1;0;0;0
184.5725;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.342490911;1.328452826;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.000843530579;0;0;0;0.001000000047;1;0;0;0
184.57355;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.355921984;1.328251958;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008435799391;0;0;0;0.001000000047;1;0;0;0
184.57425;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.349206448;1.326907873;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008447801811;0;0;0;0.001000000047;1;0;0;0
184.5753;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.345543385;1.330256343;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008482554695;0;0;0;0.001000000047;1;0;0;0
184.57635;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.303418875;1.331284165;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.000853081583;0;0;0;0.001000000047;1;0;0;0
184.5774;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.357753396;1.333977222;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008584970492;0;0;0;0.001000000047;1;0;0;0
184.57845;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.357753396;1.335688949;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008630259545;0;0;0;0.001000000047;1;0;0;0
184.5795;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.328449368;1.335002422;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008675322752;0;0;0;0.001000000047;1;0;0;0
184.58055;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.336996436;1.335054517;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008734201547;0;0;0;0.001000000047;1;0;0;0
184.58125;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.30891335;1.333241701;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.000877267099;0;0;0;0.001000000047;1;0;0;0
184.5823;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.327838898;1.333256841;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008826484554;0;0;0;0.001000000047;1;0;0;0
184.58335;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.299755812;1.332092404;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008875571657;0;0;0;0.001000000047;1;0;0;0
184.5844;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.337606907;1.332159996;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008931510383;0;0;0;0.001000000047;1;0;0;0
184.58545;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.235653281;1.328734159;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008998125559;0;0;0;0.001000000047;1;0;0;0
184.5865;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.322954893;1.326807261;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009079274023;0;0;0;0.001000000047;1;0;0;0
184.5872;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.337606907;1.327089667;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009125994402;0;0;0;0.001000000047;1;0;0;0
184.58825;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.330891371;1.325742483;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009188848198;0;0;0;0.001000000047;1;0;0;0
184.5893;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.311965942;1.325548887;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009235207108;0;0;0;0.001000000047;1;0;0;0
184.59035;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.31929183;1.323674917;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009256662452;0;0;0;0.001000000047;1;0;0;0
184.5914;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.315018415;1.324832559;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009268255671;0;0;0;0.001000000047;1;0;0;0
184.59245;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.349206448;1.327116847;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009269884904;0;0;0;0.001000000047;1;0;0;0
184.5935;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.285714388;1.326656103;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009254876059;0;0;0;0.001000000047;1;0;0;0
184.5942;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.360195398;1.327820182;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009236924234;0;0;0;0.001000000047;1;0;0;0
184.59525;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.346764445;1.329411268;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009211613215;0;0;0;0.001000000047;1;0;0;0
184.5963;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.31929183;1.32795465;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009194649174;0;0;0;0.001000000047;1;0;0;0
184.59735;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.236263752;1.324506521;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009166733944;0;0;0;0.001000000047;1;0;0;0
184.5984;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.31990242;1.325132251;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009125382639;0;0;0;0.001000000047;1;0;0;0
184.59945;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.296703339;1.324323177;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0009051976376;0;0;0;0.001000000047;1;0;0;0
184.6005;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.317460418;1.323924303;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008977571269;0;0;0;0.001000000047;1;0;0;0
184.6012;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.328449368;1.32088697;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008930678014;0;0;0;0.001000000047;1;0;0;0
184.60225;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.315628886;1.321014643;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008869359153;0;0;0;0.001000000047;1;0;0;0
184.6033;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.300366402;1.318782091;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008812517626;0;0;0;0.001000000047;1;0;0;0
184.60435;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.325396895;1.319181323;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008757043397;0;0;0;0.001000000047;1;0;0;0
184.6054;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.294261336;1.319018841;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008706643712;0;0;0;0.001000000047;1;0;0;0
184.60645;-0.004003158771;0;350;0;-29.0859375;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;0;0;1.351037979;1.320823789;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.0008667377988;0;0;0;0.001000000047;1;0;0;0
